Id,SalePrice
1600,234926.56837458772
1601,68184.56888255398
1602,135193.7950675101
1603,108079.61669714972
1604,282995.8291744651
1605,249394.25832212003
1606,162232.3353012754
1607,201430.9344423773
1608,137313.7766593333
1609,130532.36763361187
1610,112431.96987593357
1611,150221.38024082972
1612,158749.5158337824
1613,154331.3251049033
1614,92375.24474743861
1615,91708.20277258242
1616,91708.20277258242
1617,91708.20277258242
1618,130185.39902847096
1619,128079.05228563327
1620,210226.57525630418
1621,150735.1233488389
1622,161266.8570630275
1623,243588.9612016161
1624,188535.9824313464
1625,149363.39093591654
1626,177722.01049802432
1627,215602.41510937462
1628,305024.8078054597
1629,235614.29603365654
1630,293273.1253732033
1631,239638.34489704296
1632,252790.16846207844
1633,222976.21557663026
1634,217040.89581180038
1635,210875.97851569002
1636,194127.9531945901
1637,221418.34589684816
1638,208738.05478596225
1639,170282.79628415013
1640,240744.25041493538
1641,172132.2714729832
1642,188038.02740291716
1643,223284.62249210864
1644,220048.04091165066
1645,156781.98621047774
1646,141770.05378963955
1647,164710.2704295739
1648,153740.8410209643
1649,147062.1806168447
1650,129287.49314528218
1651,129287.49314528218
1652,200363.06328307005
1653,200363.06328307005
1654,171947.6609855842
1655,165604.52046899422
1656,167221.2243918996
1657,171947.6609855842
1658,167221.2243918996
1659,154353.54640359274
1660,150658.3823729091
1661,382359.5557663677
1662,378146.8622806923
1663,343726.07404407597
1664,408380.37996307557
1665,329135.76977661473
1666,254091.20981715442
1667,292005.45118823333
1668,329495.3899522211
1669,318604.0360624261
1670,332834.72015428095
1671,217200.63678233352
1672,365919.7763100733
1673,285840.53389212297
1674,245049.33111619254
1675,177563.76913210022
1676,174892.3049704524
1677,196548.1638403637
1678,399030.25539730815
1679,275565.67173193896
1680,336739.16777515085
1681,314750.9627523571
1682,250495.00806109005
1683,198962.75644800696
1684,226777.91457589832
1685,209540.2464348661
1686,174134.26241195208
1687,222565.22109022288
1688,235717.04465525836
1689,233867.56946642528
1690,228473.2668323287
1691,220921.24314459343
1692,290691.3750920031
1693,222565.22109022288
1694,210773.22989408817
1695,225442.1824950744
1696,270754.3246214858
1697,225442.1824950744
1698,247204.2451582941
1699,215146.6752185201
1700,179283.58839971758
1701,223828.93374387553
1702,214139.99516954488
1703,212187.77135910993
1704,214448.2410343504
1705,200577.17711810203
1706,332338.9762017778
1707,165022.33616410504
1708,163275.60959687378
1709,283019.6378328947
1710,201399.16609091675
1711,219226.05193883597
1712,221332.39868167366
1713,176632.93040511294
1714,171033.13052781267
1715,176170.56160790464
1716,166231.3798497713
1717,162275.55791810047
1718,144164.5264934526
1719,196747.72046551772
1720,217095.76542244243
1721,160888.45152647563
1722,130971.96228458575
1723,130971.96228458575
1724,178150.21995558473
1725,212673.7568138029
1726,173550.6322715788
1727,153103.65657281267
1728,182773.90792766752
1729,156597.10970727523
1730,181359.52751331864
1731,175966.75812872985
1732,170007.33807582315
1733,170007.33807582315
1734,178021.73056076668
1735,172473.30499426732
1736,172473.30499426732
1737,224173.86706823588
1738,163563.0492946361
1739,245628.62981074836
1740,160936.49158810833
1741,136790.56551167593
1742,149942.38907671146
1743,165844.32513691977
1744,207734.08761194148
1745,174336.96771158313
1746,249090.407806682
1747,209611.41806957792
1748,220064.50345024152
1749,142140.30763221558
1750,146907.48486973156
1751,220965.1407565812
1752,137506.5588078736
1753,173674.07361172122
1754,209303.1722047724
1755,152250.41319302723
1756,130828.72246930978
1757,137506.5588078736
1758,154871.8999241403
1759,181893.9633398684
1760,160573.62435748667
1761,159494.76383066733
1762,203060.1793898474
1763,185017.16263175494
1764,142438.49264476192
1765,190925.20837386075
1766,178698.1224032418
1767,184554.79383454667
1768,151891.36583213118
1769,191312.10257219124
1770,154809.06788081405
1771,154871.07585858455
1772,164118.45180275012
1773,146549.26157439128
1774,188983.61823039537
1775,158610.7668800821
1776,150247.38788650173
1777,133858.98274100828
1778,146086.06871162722
1779,155282.0703449919
1780,201484.21611077338
1781,154768.3272369827
1782,101885.9825180103
1783,153873.8419917465
1784,129574.61704846715
1785,139797.28083229446
1786,198313.44490009802
1787,201154.84828434733
1788,88241.08853144564
1789,127878.44072648101
1790,98443.90369434867
1791,234747.49548704544
1792,174947.79771477467
1793,157480.53204246188
1794,152908.21838118002
1795,160819.86224452168
1796,162720.7117441557
1797,162258.34294694744
1798,146599.81181963644
1799,130725.14978215218
1800,153894.96395336706
1801,159957.95669343136
1802,180855.84345688042
1803,196833.25411596653
1804,141462.38073954443
1805,157737.40359646647
1806,166141.66860619682
1807,195219.52851951748
1808,151510.6236949042
1809,159627.76480144955
1810,164456.95001673602
1811,163584.41079867614
1812,158754.40151783393
1813,152640.85853252443
1814,120429.98972590339
1815,88908.9545718576
1816,125104.22794323134
1817,153771.91743570042
1818,198456.11009997543
1819,161517.980634114
1820,118118.14573986201
1821,171381.84830789064
1822,173488.19505072833
1823,85117.41876037752
1824,127234.87627352469
1825,127707.87873770253
1826,101404.23160763152
1827,93852.20791989629
1828,124008.92836003628
1829,97808.02985156715
1830,186177.64981855557
1831,214203.92322778096
1832,193740.30717326037
1833,177474.8528566672
1834,168659.0098354419
1835,210093.97836370737
1836,163912.03480522434
1837,104997.15804909453
1838,150400.5910645824
1839,153568.38268508454
1840,167050.1408018813
1841,164584.17388343715
1842,162529.20145140032
1843,179665.7085063961
1844,189673.0654456059
1845,216757.96090466026
1846,195015.9937689016
1847,154761.9752601244
1848,132579.08124522734
1849,168232.5740158582
1850,160525.60333016448
1851,200535.5577771115
1852,161347.59230297917
1853,159292.61987094238
1854,158165.61305402688
1855,153411.90243761818
1856,200189.79928917938
1857,177311.5906270155
1858,188202.94451681053
1859,152600.54713177303
1860,136880.00802669156
1861,151470.3122941528
1862,246837.67349641462
1863,246837.67349641462
1864,246837.67349641462
1865,313863.1308126292
1866,315918.10324466595
1867,225563.99866653155
1868,244572.49366287192
1869,180659.03314676715
1870,214569.8961551347
1871,227105.22799055916
1872,168456.04746422506
1873,168649.67953212725
1874,135330.2506646013
1875,189546.7889153263
1876,186437.05624454704
1877,188570.6770101088
1878,191036.64392855295
1879,131066.18286812496
1880,131425.80304373137
1881,197150.18691386245
1882,262348.00519999024
1883,203006.8583451673
1884,210456.1334113007
1885,227875.84265257296
1886,244058.75055486272
1887,187183.57061848397
1888,232448.15631385482
1889,167120.31538340115
1890,156210.98528844296
1891,171406.3235529899
1892,142185.7984397918
1893,175681.02501643583
1894,191607.061364721
1895,185544.89269021247
1896,172084.82326037143
1897,119203.99433613734
1898,128800.3567889398
1899,206982.13159742006
1900,225761.02906247988
1901,213260.43118210186
1902,198156.3838066314
1903,290081.6661852316
1904,189885.1197676833
1905,223884.27985092273
1906,210999.9615068614
1907,241608.4170772401
1908,172013.3200517773
1909,182134.0592795585
1910,182134.0592795585
1911,245512.86469811
1912,284173.62044312584
1913,178769.84429365976
1914,88557.37859280016
1915,283098.5777960669
1916,82055.63279880235
1917,256381.16459104515
1918,143788.95772374517
1919,162335.08392287724
1920,167226.2771159342
1921,285930.16756547126
1922,265637.31479910784
1923,164103.89287468942
1924,144146.55999585564
1925,171631.8162743478
1926,282950.4575390179
1927,137069.5566757942
1928,157413.7837529585
1929,126178.20278599921
1930,152265.71900589694
1931,130647.76782567926
1932,151402.98938925087
1933,169127.12661556827
1934,215396.91786617096
1935,208512.7602188477
1936,215396.91786617096
1937,217040.89581180038
1938,193162.4749563422
1939,250118.7043004306
1940,229466.2313584608
1941,216886.77287939764
1942,220791.22050026755
1943,232394.56707411323
1944,292142.8905355831
1945,337904.093338519
1946,208718.25746205135
1947,328964.9632591589
1948,209437.49781326426
1949,190140.55427602926
1950,168152.34925323553
1951,209457.29513717516
1952,194969.73949131573
1953,146650.61331572695
1954,208429.80892115674
1955,140701.82692978982
1956,249323.76031868896
1957,158620.82773234128
1958,259396.9431154297
1959,185181.9192311273
1960,132986.44352294842
1961,137506.5588078736
1962,200363.06328307005
1963,200363.06328307005
1964,205613.87665173342
1965,167221.2243918996
1966,165604.52046899422
1967,243816.34765697047
1968,289128.48978338187
1969,340129.87228801154
1970,381126.57230714563
1971,414339.80001598224
1972,359703.48470316204
1973,269811.748922236
1974,282347.08075766044
1975,397900.0205596879
1976,243456.727481364
1977,298632.73728155205
1978,300739.08402438974
1979,335814.43018073426
1980,197010.532637572
1981,332423.7256678736
1982,231486.51306474968
1983,231486.51306474968
1984,210316.47913501025
1985,186207.22545016828
1986,192423.51705707956
1987,175469.994492776
1988,210824.6042048891
1989,240340.73262734117
1990,254006.29930038587
1991,196548.1638403637
1992,249177.1140850994
1993,224620.19352225968
1994,271268.06772949494
1995,236795.9051820777
1996,222133.58148744516
1997,298154.2533521229
1998,212218.33950286766
1999,182571.54429097645
2000,237648.623349323
2001,186270.4946686427
2002,172317.48829783566
2003,222616.75645169665
2004,223284.62249210864
2005,202015.6578205278
2006,197494.71847004685
2007,212290.51998071178
2008,153822.7364095045
2009,171803.90570434753
2010,189092.94815618068
2011,145037.88977706825
2012,163354.4184449198
2013,167334.34066466748
2014,170981.91673153278
2015,188784.70229137514
2016,170827.79379913004
2017,192894.64715544874
2018,176172.25537193354
2019,170007.33807582315
2020,171343.07015664707
2021,170007.33807582315
2022,139426.53665503446
2023,209925.1775681379
2024,192254.01500962625
2025,329698.08018388774
2026,155209.84280112933
2027,133913.60410682444
2028,162761.86648886456
2029,151843.23857634547
2030,288568.06339939404
2031,271717.28945669235
2032,277317.08933399257
2033,284406.7442245195
2034,163378.3582184756
2035,183157.46787682976
2036,208488.8209814437
2037,209567.68150826302
2038,358411.1747092866
2039,184358.7761975229
2040,349359.7543693939
2041,206552.47846352033
2042,184339.0770252509
2043,157747.46444872566
2044,173827.62372941358
2045,186647.1011415667
2046,156987.48345368143
2047,168331.14528842556
2048,140640.3917667297
2049,181893.9633398684
2050,189215.8166816127
2051,145212.7054280116
2052,150350.13650810358
2053,150555.63375130726
2054,81060.828596023
2055,169975.123234055
2056,161806.60781670874
2057,146342.94026563183
2058,206183.37868173397
2059,153535.34377776063
2060,167098.16182920348
2061,184708.91676694943
2062,149836.39340009438
2063,138431.29640229017
2064,152302.36031853856
2065,141924.74953675273
2066,196011.2651431518
2067,183743.43852870155
2068,186825.89717675673
2069,120840.98421231077
2070,143958.60000716898
2071,110720.24498452953
2072,158189.2840990238
2073,146753.9347520392
2074,190438.7392885756
2075,159586.8787852996
2076,138123.05053748464
2077,157645.28864183422
2078,145880.57146842356
2079,171865.33906671946
2080,154603.57063761036
2081,169707.61801308082
2082,185592.91371753463
2083,174701.5598277396
2084,135502.96068663773
2085,150504.25944050634
2086,153554.96245997143
2087,152383.98697851982
2088,154284.83647815388
2089,118939.31064712096
2090,170148.86484866857
2091,158087.3595429777
2092,161272.56681263476
2093,173807.07458250347
2094,167093.68022333743
2095,169121.37863265016
2096,130601.27919892977
2097,139900.0294538963
2098,161425.86567948177
2099,78377.22085766902
2100,142779.93391554256
2101,168001.7774619995
2102,188825.01369212655
2103,136663.44787343836
2104,205145.4041710646
2105,163532.21242231946
2106,113260.37789149364
2107,242511.16847908785
2108,134968.095617008
2109,132348.82983171684
2110,101455.60591843244
2111,158343.6083308053
2112,132023.3208449798
2113,104897.68474209408
2114,119939.72413979404
2115,139564.71086574547
2116,91488.98962305399
2117,130574.20647558445
2118,122611.18830144187
2119,105709.04004793923
2120,105205.93060689961
2121,80547.0854880138
2122,92876.92008023456
2123,84245.21180012426
2124,175862.24831391897
2125,182129.71293225247
2126,141825.18054098592
2127,197274.50095155428
2128,178009.1344012093
2129,117777.90370599825
2130,157233.37440110475
2131,179478.45097790306
2132,134587.93700486864
2133,131751.71624384847
2134,141821.08116082876
2135,106383.44037516361
2136,113219.16676848069
2137,179768.45712799794
2138,180847.31765481725
2139,192858.27271526295
2140,176583.24985834092
2141,189673.0654456059
2142,180744.56903321543
2143,183467.4075056642
2144,184186.64785687704
2145,174939.27191271147
2146,197584.70930894758
2147,136780.96647980242
2148,194975.25312507022
2149,172062.31050785995
2150,156576.71649391108
2151,190750.33843685986
2152,183387.17163657382
2153,182924.80283936553
2154,149788.3723727722
2155,181527.06278077114
2156,229240.38517977597
2157,187192.09865654662
2158,216680.95305627468
2159,208306.94039572473
2160,184049.73765962786
2161,233116.02235426678
2162,344482.2200499774
2163,318281.32154150825
2164,217044.3911116415
2165,143705.86477095707
2166,135330.2506646013
2167,187234.9449292849
2168,186385.68193374612
2169,199256.53365670014
2170,208041.54080365747
2171,144783.12385197057
2172,139748.4413934804
2173,164510.8591995238
2174,225406.05785436838
2175,327580.0717964748
2176,241901.02950122408
2177,233934.1934473211
2178,240770.79466360385
2179,138967.19306449703
2180,189827.76075740776
2181,188622.05132090973
2182,194735.5943062192
2183,184306.60921363244
2184,161501.71523538194
2185,158470.63089812765
2186,174231.9106470405
2187,173718.1675390313
2188,188154.3488740898
2189,301650.8351002915
2190,156365.1082208457
2191,156365.10822084572
2192,137459.36184610717
2193,159498.11711414607
2194,163813.55922142332
2195,144960.01122304148
2196,159036.57238249356
2197,163557.5117329745
2198,157134.87606297072
2199,163632.13951196347
2200,211297.57370469734
2201,208626.1095430495
2202,276111.6715271418
2203,226042.00090456134
2204,232320.30048924315
2205,203345.18919752433
2206,199738.35377449036
2207,294657.7977262739
2208,273693.26103973814
2209,230265.32805720638
2210,172013.3200517773
2211,125535.42463693717
2212,134320.43178389446
2213,129039.5114383693
2214,152466.19716358877
2215,114243.70992770437
2216,167827.1160930638
2217,65700.15748223769
2218,129091.70981472598
2219,113062.92484483896
2220,103558.67734666877
2221,283098.5777960669
2222,247235.49097726442
2223,219593.3401778261
2224,208701.98628803107
2225,181456.96120778905
2226,163836.39666862926
2227,145276.79483347587
2228,182886.60821950965
2229,195370.56574413317
2230,112329.22125433173
2231,150979.343332378
2232,125984.15426040682
2233,113705.69397898696
2234,177903.3000718204
2235,135231.53020457242
2236,192699.10158248534
2237,204823.43893150246
2238,184247.8143467932
2239,141384.9987830715
2240,157300.4014643871
2241,138714.35868697942
2242,97255.80427352601
2243,119603.62947192616
2244,86365.27444928675
2245,86365.27444928675
2246,144878.45191753405
2247,110859.36296880021
2248,127205.68900201762
2249,128695.54401524428
2250,130956.01369048476
2251,161713.57310775435
2252,185582.28005056508
2253,204094.5694899686
2254,220020.60583825374
2255,221048.09205427213
2256,231761.22272358753
2257,251102.06387281028
2258,212958.22497045086
2259,217349.1416766059
2260,190942.74592493306
2261,224277.4259675679
2262,231572.5781012985
2263,294249.2372784208
2264,361228.03044213663
2265,195217.44738837902
2266,323930.28080066876
2267,278477.3238625384
2268,377076.7411002623
2269,150400.9380041941
2270,179403.323318637
2271,188907.5708168072
2272,202573.13748985188
2273,144903.88674849566
2274,153945.7654494576
2275,147112.98211293522
2276,171440.3051444944
2277,180865.90430913962
2278,166173.42423478691
2279,140075.2743479196
2280,131856.20868532817
2281,172738.70235033508
2282,172738.70235033508
2283,205757.36591716664
2284,212230.52907808253
2285,165604.52046899422
2286,143876.97334718768
2287,333245.71464068827
2288,249570.27046667348
2289,271558.47548946727
2290,376400.135713461
2291,293546.680512261
2292,376117.3127800978
2293,371057.2073901653
2294,381640.3154151548
2295,388652.64461552235
2296,273099.7048134948
2297,270428.240651847
2298,332526.4742894754
2299,314404.65069743444
2300,285069.9192301092
2301,255940.68500598756
2302,209699.98740539924
2303,250957.37685829832
2304,256454.42811399675
2305,174686.80772724873
2306,174686.80772724873
2307,177769.26637530388
2308,242377.8669545447
2309,320967.2543592684
2310,230561.77547033312
2311,198962.75644800696
2312,209848.4922996716
2313,211903.4647317084
2314,226880.66319750017
2315,209797.11798887068
2316,222692.06999990158
2317,201114.85946351523
2318,210259.48678607895
2319,226777.91457589832
2320,216605.80103731615
2321,228851.7212946922
2322,176497.4807087944
2323,209464.7718359883
2324,222565.22109022288
2325,230322.74202116177
2326,223592.70730624127
2327,252054.07548995092
2328,254468.66809759414
2329,219815.10859505006
2330,217451.89029820776
2331,240217.33888936898
2332,344699.3789377563
2333,241809.9425241975
2334,195928.86509921565
2335,222287.70441984793
2336,239549.47284895706
2337,161580.2573404434
2338,206228.3513062032
2339,205817.35681979585
2340,336474.3439972938
2341,169748.77275778967
2342,206022.85406299954
2343,168618.53792016944
2344,192815.8383074027
2345,221024.15281686815
2346,195747.99190281556
2347,159833.53077321211
2348,219071.9290064332
2349,142914.74216395497
2350,223592.86835691414
2351,208386.07235984187
2352,213574.87775073477
2353,197771.8724323679
2354,141184.81646699924
2355,162378.30653970232
2356,129944.47606856737
2357,179999.69514441784
2358,178174.32024366158
2359,149712.95205995196
2360,171548.56739985076
2361,179049.21677678506
2362,213535.56685268503
2363,178895.0938443823
2364,190751.92597242523
2365,197802.96433485235
2366,186140.99578304353
2367,207409.96045462438
2368,160706.89405682776
2369,206639.34579261058
2370,149377.27165790132
2371,153076.22203556757
2372,161015.13992163326
2373,232223.75257146868
2374,248355.28616295752
2375,197459.2254517575
2376,206291.7890297553
2377,248987.6591850802
2378,143619.52897847266
2379,208299.78627683086
2380,140023.3272224083
2381,150966.05542300423
2382,186133.3580335575
2383,185311.36906074279
2384,210022.41255598527
2385,140588.4446412184
2386,138482.09789838069
2387,149990.51633249715
2388,147782.24503361335
2389,148295.16407606678
2390,154100.46119657074
2391,142643.9898879656
2392,139047.7881319012
2393,184684.81647887256
2394,157583.28066406373
2395,214711.51427468666
2396,174639.55184996914
2397,188921.61025262487
2398,139767.0284831141
2399,53731.81424117261
2400,53937.31148437628
2401,84245.21180012426
2402,152199.6116969367
2403,173263.07912531387
2404,158878.2721010563
2405,168474.63455385875
2406,152137.60371916622
2407,144904.45956320607
2408,147216.30354924747
2409,151891.36583213118
2410,192466.43769788835
2411,140486.26883432697
2412,165608.3068159768
2413,155590.31620979743
2414,152405.10894014037
2415,173263.07912531387
2416,152754.09544877725
2417,157480.53204246188
2418,140640.3917667297
2419,164016.52724670403
2420,140640.3917667297
2421,169513.57850240247
2422,131885.63696895278
2423,155518.64400293172
2424,181893.9633398684
2425,251660.27740751766
2426,142007.20026228979
2427,163223.96655751395
2428,207854.63065008743
2429,138739.54226709568
2430,152959.59269198094
2431,156720.55104741766
2432,146548.43750883552
2433,153227.0979129551
2434,156926.04829062134
2435,163861.5802487455
2436,140640.3917667297
2437,137506.5588078736
2438,141205.50918553985
2439,133735.11215778592
2440,161928.97512052138
2441,136920.31942744294
2442,134094.73233339237
2443,139489.03496748896
2444,144729.21466918278
2445,134814.79675016098
2446,168567.71894636538
2447,241127.87996722345
2448,179704.48665763967
2449,147708.92469563615
2450,180115.48114404702
2451,154182.08785655204
2452,240404.82173625013
2453,125927.04098160182
2454,147196.00565318268
2455,97191.53812195608
2456,116456.90467230105
2457,108185.64063335294
2458,116960.01411334067
2459,88149.6594209942
2460,126053.2671251035
2461,110651.60755179709
2462,115994.53587509278
2463,108545.2608089594
2464,211659.30797581185
2465,124357.91486867316
2466,110343.36168699159
2467,183379.33674722904
2468,144677.84035838186
2469,146784.18710121958
2470,196175.10198820202
2471,197589.48240255093
2472,190318.43055689716
2473,126728.49151788365
2474,135410.7500432391
2475,272001.9853714037
2476,119923.23468735022
2477,176942.87003394734
2478,200215.43282676407
2479,169032.05023616142
2480,178021.73056076668
2481,179049.21677678506
2482,170212.83531902684
2483,171702.69033225352
2484,174065.90862909582
2485,172473.30499426732
2486,196259.6108950932
2487,261967.3544094698
2488,222425.77544851595
2489,203287.25780784967
2490,186036.12304571018
2491,168672.430060555
2492,137489.57316404572
2493,173471.92965199627
2494,189141.09444627687
2495,160988.79619292848
2496,183726.45288487367
2497,199867.69173669955
2498,98448.77277256569
2499,145627.87726345344
2500,158727.50245213226
2501,174345.2929356119
2502,181434.94782613887
2503,167153.7134890389
2504,178277.06886526343
2505,204248.36984245206
2506,234965.4975430999
2507,260087.53552474975
2508,234965.4975430999
2509,193810.85671180263
2510,227207.976612161
2511,179631.54693074877
2512,206603.0601012317
2513,199881.55342437385
2514,203588.02875651323
2515,136974.22861023073
2516,162599.37603292018
2517,135330.2506646013
2518,140827.30192029974
2519,210610.25634370346
2520,204445.33904759306
2521,201208.75746713512
2522,209017.65270887493
2523,130398.316827713
2524,137128.3515426335
2525,136306.36256981877
2526,137898.9662046473
2527,131066.18286812496
2528,129627.7021656992
2529,128857.0875036854
2530,121203.13925990408
2531,200335.39418351947
2532,213641.34068095774
2533,203212.355588371
2534,231934.41320584563
2535,275448.45445422485
2536,216723.79932901292
2537,219039.46119481474
2538,190214.65495573825
2539,175521.60206667514
2540,163729.61087054043
2541,190985.26961775203
2542,163380.62436190355
2543,153487.32275043844
2544,153077.15232958682
2545,174807.66173282018
2546,176903.37480868833
2547,169967.84285056414
2548,220119.80385923156
2549,177735.99744847263
2550,541293.1937220554
2551,171406.3235529899
2552,154720.3062096605
2553,156365.10822084572
2554,166793.26924787668
2555,160771.8412171995
2556,136637.37287329245
2557,141569.30671018077
2558,187223.58183655533
2559,205811.15611596848
2560,210372.8361102808
2561,219082.3686583603
2562,217462.49100080773
2563,218746.84877083072
2564,250934.44135493066
2565,195741.79119898818
2566,214699.73595008338
2567,202369.07729230684
2568,223832.9055401218
2569,220133.95516245556
2570,172681.18609218922
2571,210846.6626400144
2572,226141.56122763042
2573,249804.20651731043
2574,338480.0848394585
2575,140742.22063400946
2576,149640.61006953818
2577,161302.57862134697
2578,109311.77609081606
2579,83853.73367683456
2580,169676.59128189692
2581,114295.90830406103
2582,118816.02358898624
2583,281916.9686476457
2584,162951.57565248827
2585,156797.2920233475
2586,187587.144548853
2587,191131.97199411647
2588,162362.3579456013
2589,148926.38880383715
2590,145276.79483347587
2591,166261.61392832806
2592,154935.16526404882
2593,184273.7146111345
2594,131868.09971443578
2595,171327.38828930267
2596,202665.71787786382
2597,125778.65701720316
2598,195880.490972382
2599,306094.3203308742
2600,166561.354132317
2601,144302.70083175437
2602,91708.20277258242
2603,86570.77169249044
2604,91708.20277258242
2605,91708.20277258242
2606,137069.5566757942
2607,165879.91136814072
2608,171387.59629080872
2609,158852.26445538425
2610,126178.20278599921
2611,159675.07749375474
2612,145803.18951195062
2613,127205.68900201762
2614,130853.26506888295
2615,170478.23267509462
2616,156658.54306964716
2617,185438.7907851319
2618,175461.54082278383
2619,218129.49281027145
2620,211338.3473128983
2621,218838.9966898326
2622,224233.29932392918
2623,293773.8337400583
2624,265616.8935413938
2625,301749.8866553551
2626,193049.0926677708
2627,225561.7837375909
2628,384860.21341055975
2629,446329.31205990235
2630,368163.5624002608
2631,410778.2889856658
2632,384706.09047815704
2633,329170.4605023626
2634,343863.5133914257
2635,141050.81343842667
2636,198822.81280138472
2637,159059.0962414727
2638,210334.4782905164
2639,180763.15568753777
2640,141102.1877492276
2641,129801.23625329137
2642,176951.39583601052
2643,205757.36591716664
2644,208850.4582321914
2645,202572.15864750958
2646,198359.46516183414
2647,205757.36591716664
2648,147339.3661119436
2649,164375.32335675473
2650,165604.52046899422
2651,167221.2243918996
2652,372958.05688979937
2653,245665.82284580357
2654,216173.15056631513
2655,335917.1788023361
2656,353281.6958530471
2657,347373.65011094126
2658,278288.5102043877
2659,285275.4164733129
2660,283682.8128384843
2661,332012.7311814662
2662,331396.2394518552
2663,260872.61884287585
2664,320350.7626296574
2665,326567.0542365687
2666,325539.5680205503
2667,207793.5198676348
2668,228627.38976473143
2669,201114.85946351523
2670,309648.4957775425
2671,228627.38976473143
2672,181532.16316728454
2673,189084.18685501977
2674,190985.0363546538
2675,170127.06616948033
2676,234073.06670962894
2677,230038.59644443315
2678,271268.06772949494
2679,210677.11017884006
2680,223931.68236547738
2681,333242.9076291512
2682,249207.84327952994
2683,366379.33809574455
2684,237289.0031737166
2685,252958.16796799714
2686,227908.31046419143
2687,212804.26308872097
2688,204276.12749576828
2689,192665.53325476035
2690,340045.1228219158
2691,160422.7484800991
2692,143342.53752063788
2693,175581.50441553874
2694,142777.42010182777
2695,190274.55730460183
2696,185085.75191370893
2697,179047.68352727723
2698,173602.00658237972
2699,156494.3610856734
2700,147195.6108307069
2701,152487.16484320164
2702,176377.75261513723
2703,221525.13814217623
2704,187834.22392374236
2705,176172.25537193354
2706,172319.18206186456
2707,173141.17103467925
2708,178227.22780397034
2709,172473.30499426732
2710,173963.16000749398
2711,220882.09329721658
2712,254345.27435962198
2713,149969.6630994355
2714,154079.6079635091
2715,150558.88080632247
2716,146733.08151897756
2717,178276.9083507424
2718,207564.08338702712
2719,134793.781187684
2720,171954.0482525036
2721,147113.55492764563
2722,184051.68439350705
2723,154192.57615120301
2724,139253.28537510487
2725,147113.55492764563
2726,151737.24289972842
2727,184452.04521294485
2728,180496.223281274
2729,167098.16182920348
2730,157234.29415542685
2731,145972.68642305583
2732,146702.56044123828
2733,166738.54165359703
